loss
0.3583445728552864
0.3107140608467975
0.30917009829773257
0.3079976891732216
0.30690412490701185
0.3056513824096234
0.3043908753382183
0.3031574664117403
0.3020205309232958
0.30095627748191633
0.2999452083841264
0.2992215405630922
0.2985231778474216
0.297775776004124
0.2971711093892376
0.29668998335375585
0.29609750080146585
0.2956375244654994
0.29545678781555507
0.2950743864066411
0.2946525366884312
0.2941286899856606
0.2939009196157616
0.2935651366626408
0.29305718406563047
0.29259087392363886
0.29241426429701106
0.29222620974273117
0.29205154098380215
0.29141481978401274
